,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
439,,,ashburton,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,66,16,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.546785410760524,1975,0.6931471805599453,0.0,0.0,0.0,0,0,9.9,23.9,0.0,14.4,0.9162907318741551,0.33647223662121295,1.0296194171811581,0.1988508587451652,1580000,2120000,15.3,NrlyLvl,1781667,14.441449523589984,1290000
440,,NINE,ashburton,3147,20160827,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,64,18,3.6375861597263857,N,N,Y,N,31.5,57.5,6.566672429803241,1947,0.6931471805599453,1.0986122886681098,0.0,6.206575926724928,0,2010,9.3,16.3,0.0,15.4,0.9162907318741551,0.18232155679395465,0.832909122935104,0.23111172096338664,1580000,2120000,16.5,NrlyLvl,1781667,14.207553321415745,1510000
441,,ONE,ashburton,3147,20160430,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,67,27,3.6635616461296463,N,N,N,N,31.5,57.5,6.684611727667927,1986,1.0986122886681098,0.6931471805599453,11.695255355062795,6.478509642208569,1986,2016,16.4,24.1,1.9740810260220096,15.1,0.5306282510621704,0.18232155679395465,0.832909122935104,0.3920420877760237,1660000,2220000,18.7,GntlyInclnd,1875833,14.45736497045232,1680000
442,,,ashburton,3147,20141122,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,47,47,3.871201010907891,Y,Y,N,N,31.5,57.5,6.566672429803241,1950,1.3862943611198906,1.3862943611198906,13.507627138738266,5.860786223465865,2013,2011,12.9,31.0,0.0,14.7,0.5877866649021191,0.09531017980432487,0.9932517730102833,0.5822156198526637,1660000,2220000,0.0,NrlyLvl,2285000,14.508658238524095,1550000
443,,FIVE,ashburton,3147,20140410,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,67,27,3.6635616461296463,Y,N,Y,Y,31.5,57.5,6.016157159698354,1993,1.3862943611198906,1.3862943611198906,13.68767832281738,6.2166061010848646,2008,2011,16.7,19.0,2.954910279033736,15.6,0.5877866649021191,0.4054651081081644,0.8754687373538999,0.3852624007906449,1800000,2270000,0.0,GntlyInclnd,2066667,14.59023818634603,2240000
444,,THREE,ashwood,3147,20170408,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,68,21,3.5553480614894135,Y,Y,Y,Y,80.5,58.5,6.587550014824796,1960,0.6931471805599453,0.0,0.0,0.0,0,0,18.6,28.1,0.0,18.1,1.0647107369924282,0.6931471805599453,1.0647107369924282,0.7030975114131134,1060000,1540000,16.8,GntlyInclnd,1520333,14.207553321415745,650000
445,,ONE,ashwood,3147,20160305,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,64,25,3.713572066704308,Y,Y,Y,N,80.5,58.5,6.548219102762372,1960,1.0986122886681098,0.6931471805599453,12.899222326086994,5.602118820879701,2004,2002,20.4,23.7,0.7884573603642702,17.6,1.1939224684724346,0.4700036292457356,0.8754687373538999,0.9783261227936076,1660000,2220000,16.3,NrlyLvl,1517500,14.187074804051692,749900
446,,TWO,ashwood,3147,20150221,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,68,21,3.5553480614894135,Y,N,Y,Y,80.5,58.5,6.591673732008658,2003,1.3862943611198906,0.6931471805599453,12.793862088206213,5.303304908059076,2003,2003,18.1,36.1,0.0,16.9,0.832909122935104,0.4054651081081644,0.5306282510621704,0.7371640659767197,1370000,1830000,17.2,NrlyLvl,1555833,14.291745358078465,1520000
447,,THREE,ashburton,3147,20170617,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,78,11,3.58351893845611,N,N,N,N,31.5,57.5,6.403574197934815,1940,0.6931471805599453,0.0,0.0,0.0,0,0,4.2,15.5,0.0,15.6,0.5877866649021191,0.33647223662121295,0.8754687373538999,0.1988508587451652,1510000,2010000,15.3,NrlyLvl,1973333,14.33430494661736,1740000
448,,,ashburton,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.0,68,27,3.7376696182833684,N,N,N,N,31.5,57.5,6.401917196727186,1976,0.6931471805599453,0.0,0.0,0.0,0,0,9.9,23.9,0.0,16.0,0.33647223662121295,0.6418538861723948,1.252762968495368,0.6729444732424258,1510000,2010000,18.5,NrlyLvl,1720000,13.8924725250259,1200000
449,,SIX,ashburton,3147,20150228,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,64,18,3.6375861597263857,N,N,Y,Y,31.5,57.5,6.504288173536645,2013,1.0986122886681098,0.0,13.656515998806071,0.0,2012,0,17.9,32.3,0.0,14.8,0.05448818528406972,0.05448818528406972,0.9555114450274363,0.16551443847757338,1510000,2010000,15.5,NrlyLvl,2021667,14.23422155071698,2170000
450,,FIVE,ashburton,3147,20150228,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,78,11,3.58351893845611,N,N,Y,Y,31.5,57.5,6.687108607866515,2005,1.0986122886681098,0.0,13.290418653016225,0.0,2005,0,17.9,32.3,0.0,16.1,0.5306282510621704,0.5306282510621704,0.6418538861723948,0.3920420877760237,1800000,2270000,17.4,GntlyInclnd,2763333,14.59023818634603,2240000
451,,TWO,ashwood,3147,20170523,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,68,23,3.7612001156935624,Y,Y,Y,N,80.5,58.5,6.870053411798126,1980,1.791759469228055,0.0,14.13396501635527,0.0,2015,0,12.8,19.3,0.0,18.0,0.5877866649021191,0.5306282510621704,1.0296194171811581,1.172482137234565,1300000,1740000,0.0,GntlyInclnd,1637667,14.115615891155079,1450000
452,,SEVEN,ashwood,3147,20161126,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,55,39,3.784189633918261,Y,N,Y,Y,80.5,58.5,6.837332814685591,1960,1.0986122886681098,0.0,13.160624014447382,0.0,2005,0,12.2,17.4,0.0,16.8,0.9932517730102833,0.4054651081081644,0.4700036292457356,0.8020015854720274,1580000,2120000,0.0,GntlyInclnd,1536167,14.227620871042543,1880000
453,,EIGHT,ashwood,3147,20161004,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.6094379124341003,64,15,3.4965075614664802,Y,N,N,N,80.5,58.5,6.660575149839686,1950,1.3862943611198906,0.6931471805599453,13.51440681653079,5.5254529391317835,2011,2006,10.6,17.1,1.0986122886681098,18.3,1.0296194171811581,0.7884573603642702,1.0986122886681098,0.7839015438284094,1580000,2120000,18.3,GntlyInclnd,1426667,14.187074804051692,650000
454,,SIX,ashburton,3147,20140405,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,64,16,3.784189633918261,Y,Y,Y,Y,31.5,57.5,6.4425401664681985,2007,1.0986122886681098,0.0,13.51440681653079,0.0,2007,0,14.8,24.2,0.0,17.5,0.832909122935104,0.4054651081081644,0.832909122935104,0.3920420877760237,1430000,1920000,16.5,NrlyLvl,2311667,14.59023818634603,1550000
455,,FOUR,ashburton,3147,20170524,WkDay,WDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,66,16,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.546785410760524,1975,0.6931471805599453,0.0,0.0,0.0,0,0,11.7,17.1,0.0,15.8,0.5306282510621704,0.7419373447293773,0.6931471805599453,0.1397619423751587,1430000,1920000,15.7,NrlyLvl,1781667,14.441449523589984,1430000
456,,THREE,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.6094379124341003,68,27,3.7376696182833684,Y,Y,Y,Y,31.5,57.5,6.618738983517219,1950,1.6094379124341003,0.0,12.25486757159303,0.0,1994,0,13.7,19.4,0.0,15.3,0.8754687373538999,0.09531017980432487,0.7884573603642702,1.144222799920162,1660000,2220000,18.6,GntlyInclnd,1966667,14.47303107901565,2170000
457,,THREE,ashburton,3147,20170218,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,59,37,3.912023005428146,N,Y,Y,Y,31.5,57.5,6.499787040655854,1960,1.6094379124341003,1.3862943611198906,13.679691980296456,6.206575926724928,2013,2016,13.3,18.9,0.0,15.2,0.5306282510621704,0.5877866649021191,1.0296194171811581,0.41871033485818504,1580000,2120000,16.7,GntlyInclnd,1781667,14.207553321415745,1510000
458,,FOUR,ashburton,3147,20160416,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,64,18,3.6375861597263857,Y,N,Y,N,31.5,57.5,6.481577129276431,1996,1.0986122886681098,0.0,12.278397958261774,0.0,1996,0,14.0,20.3,0.0,16.4,0.4700036292457356,0.4700036292457356,0.6931471805599453,0.07696104113612832,1330000,1880000,16.8,NrlyLvl,1999167,14.207553321415745,1510000
459,,SEVEN,ashburton,3147,20151114,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,73,22,3.58351893845611,Y,N,Y,N,31.5,57.5,6.470799503782602,1980,1.3862943611198906,0.0,11.782960235741939,0.0,1987,0,12.1,18.3,0.18232155679395465,15.0,0.8754687373538999,0.262364264467491,0.832909122935104,0.6097655716208943,1350000,2200000,15.1,NrlyLvl,1823333,14.207553321415745,1900000
460,,FOUR,ashburton,3147,20150228,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,66,16,3.4965075614664802,Y,N,Y,Y,31.5,57.5,6.641182169740591,1998,1.3862943611198906,0.0,12.54254845357358,0.0,1999,0,17.9,32.3,0.0,15.4,0.4054651081081644,0.6931471805599453,0.9932517730102833,0.3784364357202451,1740000,2330000,19.5,NrlyLvl,2206667,14.166168133802548,1870000
461,,THREE,ashwood,3147,20160528,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,55,39,3.784189633918261,Y,N,Y,Y,80.5,58.5,6.583409222158765,1960,1.9459101490553132,1.0986122886681098,13.959611767738522,6.621405651764134,2010,2008,5.7,13.2,0.4700036292457356,16.6,0.832909122935104,0.18232155679395465,0.4700036292457356,0.7419373447293773,1740000,2330000,16.8,GntlyInclnd,1514500,14.220976332738882,1270000
462,,ONE,ashwood,3147,20160321,WkDay,MDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.3862943611198906,51,32,3.9318256327243257,Y,N,Y,N,80.5,58.5,6.597145701886651,1986,1.791759469228055,0.0,12.847929163278053,0.0,2003,0,11.2,23.5,0.0,18.4,0.9555114450274363,0.832909122935104,1.1314021114911006,1.3164082336557241,1740000,2330000,0.0,GntlyInclnd,1514500,14.272936037914342,1420000
463,,FIVE,ashburton,3147,20170617,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,59,37,3.912023005428146,Y,N,Y,N,31.5,57.5,6.421622267806518,2000,1.0986122886681098,0.0,11.39640288460621,0.0,1990,0,4.2,15.5,0.0,17.8,1.1314021114911006,0.5306282510621704,0.9162907318741551,0.5068176023684519,1580000,2120000,16.9,NrlyLvl,1780000,13.8924725250259,2830000
464,,THREE,ashburton,3147,20170603,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,67,27,3.6635616461296463,N,N,Y,Y,31.5,57.5,6.517671272912275,1975,0.6931471805599453,0.0,0.0,0.0,0,0,9.9,14.3,0.0,16.0,0.5306282510621704,0.5306282510621704,0.6931471805599453,0.1484200051182733,1890000,2270000,0.0,,1953333,14.59023818634603,2240000
465,,SEVEN,ashburton,3147,20170527,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,73,7,3.4965075614664802,N,Y,N,N,31.5,57.5,6.586171654854675,1950,0.6931471805599453,0.0,0.0,0.0,0,0,11.9,17.8,0.0,15.7,0.33647223662121295,0.5306282510621704,0.6418538861723948,0.1484200051182733,1580000,2120000,15.9,NrlyLvl,1875833,14.33430494661736,1740000
466,,NINE,ashburton,3147,20161210,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.3862943611198906,0.6931471805599453,1.0986122886681098,54,37,3.8501476017100584,N,Y,Y,N,31.5,57.5,6.695798917058491,1950,0.6931471805599453,0.6931471805599453,0.0,6.516193076042964,0,2017,11.2,18.8,0.18232155679395465,16.1,0.5877866649021191,0.4054651081081644,0.6418538861723948,0.6097655716208943,1580000,2120000,0.0,ModInclnd,1808333,14.207553321415745,1510000
467,,THREE,ashburton,3147,20160609,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.6094379124341003,75,20,3.6375861597263857,Y,N,Y,Y,31.5,57.5,6.2766434893416445,1935,1.0986122886681098,0.6931471805599453,13.384729180332174,6.55250788703459,2005,2008,10.8,17.5,0.8754687373538999,16.3,0.4700036292457356,0.4700036292457356,0.8754687373538999,0.6981347220709844,1740000,2330000,15.8,GntlyInclnd,2105000,14.59023818634603,2000000
468,,SIX,ashburton,3147,20160310,WkDay,ThDay,WrkngDy,sold,Hse,1.791759469228055,1.3862943611198906,1.0986122886681098,54,37,3.8501476017100584,Y,Y,Y,N,31.5,57.5,6.7661917146603505,1991,1.6094379124341003,0.0,12.07824495582233,0.0,1997,0,18.1,22.1,0.4700036292457356,16.0,0.5306282510621704,0.5306282510621704,0.6931471805599453,0.5709795465857378,1740000,2330000,0.0,GntlyInclnd,1981667,14.207553321415745,2170000
469,,FOUR,ashburton,3147,20151212,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.6094379124341003,1.3862943611198906,1.0986122886681098,62,14,3.5553480614894135,Y,Y,Y,N,31.5,57.5,6.784457062637643,1986,1.0986122886681098,0.6931471805599453,11.561725152903833,6.769641976852503,1986,2016,10.1,18.3,1.0986122886681098,16.4,0.5306282510621704,0.5306282510621704,0.8754687373538999,0.2468600779315258,1660000,2220000,16.2,GntlyInclnd,1915000,14.669926311652166,2000000
470,,SIX,ashburton,3147,20140726,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,75,20,3.6375861597263857,Y,Y,Y,N,31.5,57.5,6.643789733147672,1940,0.6931471805599453,1.791759469228055,0.0,6.587550014824796,0,2008,12.2,14.8,0.0,15.8,0.33647223662121295,0.5877866649021191,0.6931471805599453,0.712949807856125,1860000,2410000,17.5,GntlyInclnd,2048333,14.508658238524095,2180000
471,,EIGHT,ashburton,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,62,14,3.5553480614894135,Y,Y,Y,N,31.5,57.5,6.546785410760524,1970,0.6931471805599453,0.0,0.0,0.0,0,0,12.4,30.8,0.0,16.3,0.6931471805599453,0.08984070399978947,0.33647223662121295,0.23111172096338664,1740000,2330000,21.6,GntlyInclnd,2167500,14.669926311652166,2000000
472,,THREE,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,73,22,3.58351893845611,Y,Y,Y,N,31.5,57.5,6.556778356158042,1927,0.6931471805599453,0.0,0.0,0.0,0,0,13.7,19.4,0.0,15.2,0.5306282510621704,0.5877866649021191,1.0296194171811581,0.6981347220709844,2000000,2280000,15.3,NrlyLvl,1890000,14.508658238524095,2240000
473,,FOUR,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,67,27,3.6635616461296463,Y,Y,N,N,31.5,57.5,6.580639137284949,1940,0.6931471805599453,0.0,0.0,0.0,0,0,13.7,19.4,0.0,15.0,1.0647107369924282,0.33647223662121295,1.0647107369924282,0.07696104113612832,1430000,1920000,15.2,NrlyLvl,1875833,14.207553321415745,1510000
474,,THREE,ashburton,3147,20170218,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,75,20,3.6375861597263857,Y,N,Y,N,31.5,57.5,6.582025138892826,1940,1.791759469228055,0.0,14.054528245836039,0.0,2010,0,13.3,18.9,0.0,16.0,0.5306282510621704,0.33647223662121295,0.5877866649021191,0.6259384308664953,1740000,2330000,15.5,NrlyLvl,2210000,14.59023818634603,2000000
475,,FIVE,ashburton,3147,20161126,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.3862943611198906,66,16,3.4965075614664802,Y,N,Y,Y,31.5,57.5,6.546785410760524,2000,0.6931471805599453,0.0,0.0,0.0,0,0,12.2,17.4,0.0,15.4,0.4054651081081644,0.4054651081081644,0.9555114450274363,0.2546422183735807,1740000,2330000,15.3,NrlyLvl,2205000,14.669926311652166,2000000
476,,ONE,ashburton,3147,20161019,WkDay,WDay,WrkngDy,sold,Hse,1.0986122886681098,1.0986122886681098,1.6094379124341003,73,7,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.598509028614515,1978,0.6931471805599453,0.0,0.0,0.0,0,0,7.5,16.5,1.2809338454620642,15.2,0.5877866649021191,0.33647223662121295,0.9555114450274363,0.1988508587451652,1740000,2330000,15.9,NrlyLvl,2030167,14.207553321415745,1450000
477,,,ashburton,3147,20160507,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.6094379124341003,69,20,3.5553480614894135,Y,Y,Y,N,31.5,57.5,6.546785410760524,1950,0.6931471805599453,0.0,0.0,0.0,0,0,11.4,25.7,0.0,16.2,0.6418538861723948,0.5306282510621704,0.6418538861723948,1.269760544863939,1740000,2330000,15.0,NrlyLvl,1916667,13.8924725250259,1200000
478,,TWO,ashburton,3147,20160319,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,75,20,3.6375861597263857,Y,Y,Y,Y,31.5,57.5,6.403574197934815,1900,1.6094379124341003,0.0,14.011900193662013,0.0,2007,0,12.0,18.8,1.916922612182061,15.2,0.5306282510621704,0.5877866649021191,0.9932517730102833,0.6151856390902334,1700000,2270000,15.1,GntlyInclnd,1878333,14.59023818634603,2000000
479,,TWO,ashburton,3147,20150912,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,73,11,3.5553480614894135,Y,N,Y,N,31.5,57.5,6.970730078143525,1945,1.3862943611198906,0.0,12.26670197321789,0.0,1995,0,12.2,21.7,0.0,15.3,0.5877866649021191,0.5877866649021191,1.0296194171811581,0.4510756193602166,1460000,2350000,0.0,NrlyLvl,2206667,14.669926311652166,2000000
480,,ONE,ashburton,3147,20150912,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,76,10,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.401917196727186,1955,1.791759469228055,0.6931471805599453,13.161586013632684,6.61472560020376,2003,2011,12.2,21.7,0.0,16.1,0.33647223662121295,0.6931471805599453,1.252762968495368,1.2325602611778486,1370000,2200000,16.6,NrlyLvl,2167500,14.173185701536545,1740000
481,,NINE,ashburton,3147,20170708,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,64,18,3.6375861597263857,Y,Y,N,N,31.5,57.5,6.566672429803241,1955,0.6931471805599453,0.0,0.0,0.0,0,0,5.3,13.5,0.0,15.6,0.262364264467491,0.262364264467491,0.7884573603642702,0.17395330712343804,1580000,2120000,16.8,NrlyLvl,1781667,14.207553321415745,1510000
482,,SIX,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.3862943611198906,1.0986122886681098,1.0986122886681098,73,11,3.5553480614894135,N,Y,N,N,31.5,57.5,6.904750769961838,1950,0.6931471805599453,0.0,0.0,0.0,0,0,13.7,19.4,0.0,16.0,0.4700036292457356,0.4054651081081644,0.5306282510621704,0.4700036292457356,1350000,2070000,0.0,,1754333,14.207553321415745,1510000
483,,FOUR,ashburton,3147,20151006,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,73,22,3.58351893845611,Y,N,N,N,31.5,57.5,6.813444599510896,1940,1.0986122886681098,0.0,12.431218191515056,0.0,1988,0,15.5,35.8,0.0,14.7,0.9162907318741551,0.5877866649021191,0.8754687373538999,0.7227059828014898,1350000,2300000,20.8,NrlyLvl,2174167,14.173185701536545,1350000
484,,FOUR,ashburton,3147,20170422,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,20,3.5553480614894135,Y,N,N,N,31.5,57.5,6.76849321164863,1983,0.6931471805599453,0.0,0.0,0.0,0,0,16.9,22.5,1.7227665977411035,15.9,0.5877866649021191,0.262364264467491,0.6418538861723948,1.244154593958768,1740000,2330000,15.9,NrlyLvl,2174167,14.207553321415745,1870000
485,,,ashburton,3147,20170304,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,54,37,3.8501476017100584,Y,Y,Y,Y,31.5,57.5,6.573680166960646,1982,0.6931471805599453,0.0,0.0,0.0,0,0,16.1,27.4,0.0,14.8,0.262364264467491,0.262364264467491,1.0647107369924282,0.5933268452777344,1580000,2120000,21.5,GntlyInclnd,2073333,13.8924725250259,2830000
486,,ONE,ashburton,3147,20160319,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.3862943611198906,61,21,3.58351893845611,Y,N,Y,Y,31.5,57.5,6.579251212010101,1987,1.3862943611198906,0.0,12.367345048436391,0.0,1992,0,12.0,18.8,1.916922612182061,16.2,0.832909122935104,0.5306282510621704,0.7884573603642702,0.5822156198526637,1740000,2330000,15.3,NrlyLvl,2285000,14.59023818634603,2000000
487,,FIVE,ashburton,3147,20150627,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,54,46,3.871201010907891,Y,Y,Y,N,31.5,57.5,6.745236349484363,1980,0.6931471805599453,0.0,0.0,0.0,0,0,8.0,14.1,0.0,14.9,0.262364264467491,0.262364264467491,1.0296194171811581,0.636576829071551,960000,1620000,15.8,GntlyInclnd,1738333,14.207553321415745,1510000
488,,FIVE,ashburton,3147,20170527,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,0.6931471805599453,67,27,3.6635616461296463,N,Y,N,N,31.5,57.5,6.517671272912275,1975,0.6931471805599453,0.0,0.0,0.0,0,0,11.9,17.8,0.0,14.8,0.05448818528406972,0.05448818528406972,0.9555114450274363,0.05826890812397577,1740000,2330000,15.8,NrlyLvl,2246667,13.997832948091215,850000
489,,SEVEN,ashburton,3147,20170429,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.3862943611198906,1.0986122886681098,73,7,3.4965075614664802,Y,N,Y,Y,31.5,57.5,6.630683385642372,1980,0.6931471805599453,0.0,0.0,0.0,0,0,14.9,18.1,0.18232155679395465,15.1,0.9162907318741551,0.03633192924739029,0.832909122935104,0.3435897043900769,1370000,2270000,18.5,NrlyLvl,2052500,14.291745358078465,1520000
490,,ONE,ashburton,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,75,20,3.6375861597263857,Y,Y,Y,Y,31.5,57.5,6.641182169740591,1926,0.6931471805599453,0.6931471805599453,0.0,6.814542897259958,0,2018,12.4,30.8,0.0,16.4,0.7884573603642702,0.09531017980432487,0.4054651081081644,0.6981347220709844,1890000,2410000,17.7,GntlyInclnd,2145000,14.508658238524095,2180000
491,,ONE,ashburton,3147,20170317,WkDay,FDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,67,27,3.6635616461296463,Y,N,Y,N,31.5,57.5,6.555356891810665,1940,0.6931471805599453,0.0,0.0,0.0,0,0,15.8,22.1,0.0,14.9,0.18232155679395465,0.18232155679395465,1.2237754316221157,0.15700374880966478,1790000,2240000,0.0,NrlyLvl,2021667,14.59023818634603,2240000
492,,NINE,ashburton,3147,20170217,WkDay,FDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,20,3.5553480614894135,Y,N,N,N,31.5,57.5,6.6293632534374485,1920,1.0986122886681098,0.0,11.385103457032141,0.0,1985,0,13.7,25.5,0.0,15.7,0.33647223662121295,0.5306282510621704,0.6418538861723948,0.2776317365982795,1360000,2100000,14.9,NrlyLvl,2174167,14.441449523589984,1370000
