Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
16663,2,5,clayton,3168,20171011,WkDay,WDay,WrkngDy,sold,3,3,1,44,54,48,Y,N,N,N,59.5,107.5,204,1991,1,0,NA,NA,NA,NA,9.8,25.6,0,22.4,0.8,1,1.6,0.26,NA,NA,730,18,NrlyLvl,833667,1120000,828000,820000
16664,1,6,clayton,3168,20170324,WkDay,FDay,WrkngDy,sold,2,1,1,55,36,52,N,N,N,N,59.5,107.5,526,2006,1,0,NA,NA,NA,NA,13.9,24.7,0,22.2,1.3,0.9,1.6,0.89,325000,690000,308,NA,GntlyInclnd,1016667,640000,660000,815500
16665,2,3,clayton,3168,20161123,WkDay,WDay,WrkngDy,sold,4,3,2,16,67,74,N,N,Y,N,59.5,107.5,NA,2012,2,0,565000,NA,2012,NA,11,16.8,5.4,22.3,2.4,0.2,1.7,1.06,765000,1010000,870,30.1,NrlyLvl,NA,739000,770000,828888
16666,NA,5,clayton,3168,20160427,WkDay,WDay,WrkngDy,sold,7,2,5,60,31,47,N,N,Y,N,59.5,107.5,619,1976,8,0,840000,NA,2016,NA,13,25.4,0,23.2,1,0.9,1.1,1.15,NA,NA,615,15.1,NrlyLvl,1141667,1220000,766000,840000
16667,3,5,clayton,3168,20151212,WkEnd,SDay,WrkngDy,sold,4,3,2,16,67,74,N,N,Y,N,59.5,107.5,NA,2012,2,1,571000,750,2013,2016,10.1,18.3,2,22.3,2.4,0.2,1.8,1.03,NA,NA,870,30.1,NrlyLvl,842000,739000,770000,805000
16668,2,1,clayton,3168,20150929,WkDay,TuDay,WrkngDy,sold,5,2,1,38,65,57,N,N,N,N,59.5,107.5,220,1954,2,1,530000,700,2008,2015,9,16.9,0,24.7,1.1,1.2,1.5,1.12,NA,NA,218,NA,GntlyInclnd,758333,635000,545000,803000
16669,3,2,clayton,3168,20150520,WkDay,WDay,WrkngDy,sold,4,4,2,35,57,64,N,N,N,N,59.5,107.5,NA,NA,0,0,NA,NA,NA,NA,13.6,18.1,2.4,23.9,1.3,0.4,2.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,830000
16670,NA,6,clayton,3168,20140507,WkDay,WDay,WrkngDy,sold,3,1,1,29,80,80,N,N,N,N,59.5,107.5,778,2016,2,0,29763,NA,1978,NA,8.5,15.3,1.8,24.9,3.4,0.9,1.7,1.52,1180000,1580000,775,16.7,NrlyLvl,1032333,1010000,870000,820000
16671,NA,3,clayton,3168,20140412,WkEnd,SDay,WrkngDy,sold,3,1,2,25,73,77,Y,N,Y,N,59.5,107.5,NA,NA,3,0,800200,NA,2014,NA,15.1,22.3,0.4,22.9,1.6,0.3,0,0.58,1240000,1660000,701,17.2,NrlyLvl,1215629,1240000,1120000,800200
16689,1,3,notting hill,3168,20170617,WkEnd,SDay,WrkngDy,sold,3,1,1,47,37,42,Y,N,Y,N,71,38,390,1970,2,0,451500,NA,2009,NA,4.2,15.5,0,23.4,0.9,0.9,2.1,6.99,765000,1010000,207,NA,GntlyInclnd,NA,468000,640000,840000
16690,2,8,notting hill,3168,20170520,WkEnd,SDay,WrkngDy,sold,3,2,2,47,37,42,N,N,Y,Y,71,38,713,2014,2,0,750000,NA,2015,NA,10.2,19.3,0,23.2,0.7,0.4,1.5,6.86,725000,955000,711,17.1,GntlyInclnd,NA,962000,701000,842000
16691,NA,3,notting hill,3168,20161020,WkDay,ThDay,WrkngDy,sold,3,1,2,62,25,47,N,N,N,N,71,38,789,1975,1,0,NA,NA,NA,NA,6.8,21.8,0,25.5,1.9,1.8,2.3,7.6,845000,1110000,789,NA,NrlyLvl,NA,1100000,1080000,845000
16692,NA,6,notting hill,3168,20160618,WkEnd,SDay,WrkngDy,sold,3,1,2,62,25,47,Y,N,Y,Y,71,38,730,1965,6,2,675000,255,2014,2007,10,12.7,8.6,25.1,1.5,1.6,1.9,7.25,880000,1170000,736,18.2,NrlyLvl,NA,1100000,1080000,845000
16693,NA,8,notting hill,3168,20160528,WkEnd,SDay,WrkngDy,sold,3,1,1,0,28,50,Y,N,Y,Y,71,38,718,1970,2,3,435000,395,2008,2015,5.7,13.2,0.6,23.7,1.1,1.1,2.1,7.18,880000,1170000,718,19.1,NrlyLvl,NA,1100000,1080000,850000
16694,NA,2,notting hill,3168,20160422,WkDay,FDay,WrkngDy,sold,3,1,1,62,25,47,Y,N,N,N,71,38,780,1965,1,1,NA,400,NA,2016,14.6,16.7,21.6,25.6,3,2.1,2.3,1.93,845000,1110000,780,18.8,NrlyLvl,NA,1100000,1080000,805000
16695,NA,7,notting hill,3168,20160321,WkDay,MDay,WrkngDy,sold,3,1,5,75,26,47,Y,N,Y,N,71,38,722,1980,1,0,NA,NA,NA,NA,11.2,23.5,0,25.1,1.5,1.6,1.9,7.1,845000,1110000,723,19.3,NrlyLvl,NA,1100000,1080000,800000
16696,NA,6,notting hill,3168,20151128,WkEnd,SDay,WrkngDy,sold,4,2,2,62,25,47,Y,Y,Y,Y,71,38,864,1976,2,0,530000,NA,2009,NA,12,20.1,0,25,1.4,1.5,1.8,6.94,845000,1110000,440,NA,NrlyLvl,NA,1100000,1080000,850000
16697,NA,9,notting hill,3168,20151128,WkEnd,SDay,WrkngDy,sold,3,2,2,0,28,50,Y,N,Y,Y,71,38,680,1985,2,0,200000,NA,2001,NA,12,20.1,0,24,1.6,1.1,2.1,7.32,845000,1110000,681,21.2,NrlyLvl,NA,1100000,1080000,832000
16698,NA,1,notting hill,3168,20151107,WkEnd,SDay,WrkngDy,sold,3,1,1,62,25,47,Y,N,Y,N,71,38,720,1970,3,1,271500,370,2003,2016,11.9,16.8,1.2,25.2,1.6,1.8,2,7.4,845000,1110000,721,19.2,NrlyLvl,NA,1100000,1080000,841000
16699,NA,6,notting hill,3168,20150822,WkEnd,SDay,WrkngDy,sold,3,1,1,62,25,47,Y,N,Y,Y,71,38,721,1965,2,1,283000,410,2004,2016,11.8,18.8,0,25.2,1.8,1.8,2,7.4,800000,1060000,721,18.6,NrlyLvl,NA,1100000,1080000,820000
16700,NA,2,notting hill,3168,20141110,WkDay,MDay,WrkngDy,sold,4,2,3,75,26,47,Y,N,Y,Y,71,38,720,1981,4,0,170500,NA,2000,NA,11,19.6,0,23.7,1.4,1.4,1.8,7.04,925000,1230000,720,19.9,GntlyInclnd,NA,990000,1160000,800000
16702,1,6,clayton,3168,20170916,WkEnd,SDay,WrkngDy,sold,3,1,2,64,33,50,N,N,Y,N,59.5,107.5,298,1955,3,0,560000,NA,2013,NA,7.4,13.3,21.4,23.3,0.5,0.5,1.3,0.56,NA,NA,NA,NA,NA,750000,712000,860000,810000
16703,3,4,clayton,3168,20161217,WkEnd,SDay,WrkngDy,sold,4,3,2,29,70,65,N,N,Y,N,59.5,107.5,195,1984,0,0,NA,NA,NA,NA,15.1,20.9,0,24,1,0.5,2.3,0.46,NA,NA,716,16.7,NrlyLvl,NA,NA,NA,850000
16704,1,6,clayton,3168,20160628,WkDay,TuDay,WrkngDy,sold,4,2,2,26,77,68,N,N,Y,Y,59.5,107.5,NA,1991,3,0,208000,NA,1999,NA,5,17,0.2,24.1,1.5,0.8,2.6,0.79,690000,910000,753,NA,GntlyInclnd,848333,468000,640000,806000
16705,NA,2,clayton,3168,20160220,WkEnd,SDay,WrkngDy,sold,3,1,4,55,36,52,N,N,N,N,59.5,107.5,697,1980,2,0,840000,NA,2015,NA,15.8,20.8,0,22.5,2.2,0.7,1.9,0.72,925000,1230000,690,17.3,NrlyLvl,1040000,1120000,950000,840000
16706,2,4,clayton,3168,20150509,WkEnd,SDay,WrkngDy,sold,4,2,1,43,57,53,N,N,Y,Y,59.5,107.5,288,2015,1,0,NA,NA,NA,NA,12.8,18.7,0,23.4,0.3,2.8,1.2,1.14,800000,1060000,733,18.6,GntlyInclnd,861667,1220000,910000,844000
16707,NA,9,clayton,3168,20140627,WkDay,FDay,WrkngDy,sold,5,2,1,35,57,64,N,N,N,N,59.5,107.5,NA,NA,3,0,365500,NA,2005,NA,10.9,15.1,0,23.9,0.9,0.3,2.2,0.35,1030000,1360000,725,16.9,NrlyLvl,1276667,1100000,1210000,830000
16708,NA,9,clayton,3168,20140503,WkEnd,SDay,WrkngDy,sold,5,2,3,41,49,61,N,N,N,N,59.5,107.5,212,1975,3,1,303000,410,2005,2011,9.8,16,1.4,25.3,0.3,0.3,1.6,1.89,975000,1290000,755,17.6,NrlyLvl,NA,1100000,870000,820000
16709,NA,0,clayton,3168,20140326,WkDay,WDay,WrkngDy,sold,5,2,2,44,67,61,N,N,N,N,59.5,107.5,717,1950,4,0,550000,NA,2012,NA,13.9,26.9,0,24.8,1.2,3.5,1.4,1.33,975000,1290000,721,15.8,NrlyLvl,1261667,1100000,870000,818000
16710,NA,0,clayton,3168,20140308,WkEnd,SDay,WrkngDy,sold,3,1,2,31,69,53,N,N,Y,N,59.5,107.5,728,1950,3,2,380125,400,2004,2010,14.8,27.4,0,23.6,0.8,0.2,0.7,0.99,1030000,1360000,740,18.3,NrlyLvl,1254629,735000,2350000,800000
16715,NA,9,notting hill,3168,20151211,WkDay,FDay,WrkngDy,sold,3,1,1,0,28,50,N,N,Y,N,71,38,650,1970,2,0,304800,NA,2004,NA,14.2,19.2,0,24.1,1.7,1.2,2.2,7.35,845000,1110000,653,17,NrlyLvl,NA,1100000,1080000,830000
